Number_Block,Number_Assignment,Number_New,Number_AssignOp,Number_BinaryOp,Number_TernaryOp,Number_Cast,Number_Exit,Number_Constant,Number_Variable,Number_Parameter,Number_FunctionCall,Number_Array,Number_ArrayElement,Number_ArrayOffset,Number_MethodCall,Number_If,Number_While,Number_Foreach,Number_ForeachVariable,State
1,7,1,0,2,0,0,0,3,16,12,4,1,0,0,3,0,0,1,1,Good
1,12,1,0,2,0,0,0,2,25,11,5,0,0,1,2,0,1,0,0,Bad
2,12,1,0,2,0,0,0,3,26,14,5,1,1,1,2,1,1,0,0,Good
3,9,0,0,4,0,0,1,2,20,10,8,0,0,1,0,2,1,0,0,Good
2,9,0,0,3,0,0,1,5,19,13,9,2,4,1,0,1,1,0,0,Good
2,13,1,0,3,0,0,0,1,29,12,6,0,0,1,1,1,1,0,0,Good
1,8,0,0,2,0,0,0,3,16,12,7,2,5,1,0,0,1,0,0,Good
1,6,1,0,2,0,0,0,3,14,12,4,0,0,0,1,0,0,1,1,Good
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Good
2,11,1,0,2,0,0,0,3,24,15,5,0,0,0,2,1,1,0,0,Good
2,9,0,0,3,0,0,1,3,20,11,7,0,0,1,0,1,1,0,0,Bad
1,13,1,0,2,0,1,0,1,27,11,6,0,0,1,1,0,1,0,0,Good
2,10,0,0,3,0,1,1,4,21,12,9,1,3,1,0,1,1,0,0,Good
2,8,1,0,3,0,0,0,1,18,6,3,0,0,1,2,1,1,0,0,Good
1,8,0,0,2,0,0,0,1,18,10,7,0,0,1,0,0,1,0,0,Good
1,13,1,0,2,0,0,0,3,27,16,7,1,1,1,1,0,1,0,0,Good
2,9,0,1,3,0,0,1,5,19,12,8,2,4,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,2,25,11,5,0,0,1,2,0,1,0,0,Good
2,10,0,0,3,0,0,1,3,22,14,9,1,3,1,0,1,1,0,0,Bad
1,9,1,0,2,0,0,0,3,18,10,5,1,1,1,2,0,1,0,0,Bad
1,12,1,0,2,0,0,0,2,25,10,4,0,0,1,3,0,1,0,0,Good
2,7,0,0,2,0,0,0,3,15,12,7,0,0,0,0,1,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,12,4,0,0,0,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,1,26,10,3,0,0,1,3,0,1,0,0,Good
2,8,1,0,2,0,0,0,3,19,11,4,2,1,1,3,1,0,1,1,Good
1,12,1,0,2,0,0,0,1,26,10,4,0,0,1,2,0,1,0,0,Good
2,13,1,0,2,0,0,0,1,29,13,6,0,0,1,1,1,1,0,0,Good
2,11,1,0,2,0,0,0,3,24,13,5,0,0,0,2,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,14,10,4,0,0,0,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Bad
1,8,0,0,2,0,0,0,3,16,10,7,1,1,1,0,0,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,1,1,1,1,0,0,1,1,Good
1,11,1,0,2,0,0,0,3,23,12,4,0,0,0,3,0,1,0,0,Good
2,7,1,0,2,0,0,0,3,15,9,4,0,0,0,2,1,1,0,0,Good
2,11,1,0,3,0,0,0,3,24,13,5,0,0,0,2,1,1,0,0,Good
2,9,0,0,3,0,0,1,3,19,11,9,1,3,1,0,1,1,0,0,Bad
1,8,1,1,2,0,0,0,1,16,5,3,0,0,1,2,0,1,0,0,Good
1,13,1,0,2,0,0,0,3,27,15,7,1,1,1,1,0,1,0,0,Good
1,13,1,0,2,0,0,0,1,28,12,6,0,0,1,1,0,1,0,0,Bad
1,8,0,0,2,0,0,0,3,17,11,8,1,1,1,0,0,1,0,0,Good
2,12,1,0,2,0,0,0,3,26,15,7,0,0,0,1,1,1,0,0,Bad
3,10,0,0,3,0,0,1,4,22,14,9,2,1,1,0,2,1,0,0,Good
1,8,1,0,2,0,1,0,1,19,8,2,1,0,1,3,0,0,1,1,Bad
3,9,0,0,3,0,0,1,2,20,11,8,0,0,1,0,2,1,0,0,Bad
2,8,0,0,3,0,0,1,4,17,13,8,0,0,0,0,1,1,0,0,Good
1,8,1,0,2,0,0,0,1,19,11,3,1,0,1,3,0,0,1,1,Good
1,8,1,0,2,0,0,0,1,19,9,3,1,0,1,3,0,0,1,1,Bad
1,8,1,0,2,0,0,0,1,18,9,4,1,0,1,3,0,0,1,1,Good
1,8,1,0,3,0,0,0,1,19,8,2,1,0,1,3,0,0,1,1,Good
2,9,0,0,3,0,0,1,6,19,15,10,2,4,0,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,1,26,10,4,0,0,1,2,0,1,0,0,Good
1,13,1,0,2,0,0,0,3,27,14,7,1,1,1,1,0,1,0,0,Good
1,8,1,0,2,0,0,0,1,19,11,4,0,0,1,1,0,0,1,1,Bad
2,11,1,0,2,0,0,0,3,24,12,4,0,0,0,3,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,2,5,1,1,0,0,1,1,Bad
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Bad
2,10,0,0,3,0,0,1,4,21,14,9,2,1,1,0,1,1,0,0,Good
3,10,0,0,3,0,0,1,2,22,14,9,1,0,1,0,2,1,0,0,Bad
2,9,0,0,3,0,0,1,7,19,17,10,1,3,0,0,1,1,0,0,Good
2,11,1,0,2,0,0,0,3,24,13,4,0,0,0,3,1,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,11,4,1,1,1,3,0,1,0,0,Good
2,10,0,0,3,0,0,1,5,22,14,9,1,3,1,0,1,1,0,0,Bad
1,13,1,0,2,0,0,0,1,28,12,6,0,0,1,1,0,1,0,0,Good
2,7,0,0,2,0,0,0,3,15,11,7,0,0,0,0,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,13,4,1,0,0,3,0,0,1,1,Good
2,8,0,0,2,0,0,0,1,18,8,6,0,0,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Bad
2,9,0,0,3,0,0,1,7,19,17,10,2,4,0,0,1,1,0,0,Good
2,7,0,0,2,0,0,0,3,16,13,8,0,0,0,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,11,4,1,1,1,3,0,1,0,0,Good
2,10,0,0,3,0,0,1,6,21,15,10,2,4,1,0,1,1,0,0,Good
2,10,0,0,3,0,0,1,5,22,14,9,1,3,1,0,1,1,0,0,Good
2,8,1,0,2,0,0,0,1,19,10,4,1,0,1,3,1,0,1,1,Bad
1,7,1,0,2,0,0,0,4,14,10,4,0,0,0,2,0,1,0,0,Good
2,8,0,0,3,0,0,1,5,17,13,9,2,4,0,0,1,1,0,0,Good
1,6,1,0,2,0,0,0,3,14,13,4,0,0,0,1,0,0,1,1,Good
1,6,1,0,2,0,0,0,3,14,13,4,0,0,0,1,0,0,1,1,Bad
1,11,1,0,2,0,0,0,3,23,12,4,0,0,0,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,1,25,11,4,0,0,1,3,0,1,0,0,Bad
1,12,1,0,2,0,0,0,3,25,15,5,0,0,0,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Bad
2,11,1,0,3,0,0,0,3,24,13,5,0,0,0,2,1,1,0,0,Good
2,11,1,0,2,0,0,0,3,24,12,4,0,0,0,3,1,1,0,0,Good
1,8,0,0,2,0,0,0,2,18,10,7,0,0,1,0,0,1,0,0,Bad
2,12,1,0,2,0,0,0,1,26,10,5,0,0,1,2,1,1,0,0,Good
2,10,0,0,3,0,0,1,4,21,14,9,2,1,1,0,1,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,12,4,0,0,0,3,0,1,0,0,Good
2,8,1,0,2,0,0,0,3,19,12,4,2,1,1,3,1,0,1,1,Good
1,8,1,0,3,0,0,0,3,18,10,3,2,1,1,3,0,0,1,1,Good
3,8,0,0,3,0,0,1,4,18,13,8,0,0,0,0,2,1,0,0,Good
2,10,0,0,3,0,0,1,6,21,17,10,3,8,1,0,1,1,0,0,Good
1,7,1,0,2,0,0,0,4,14,10,4,0,0,0,2,0,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,14,4,1,0,0,3,0,0,1,1,Good
1,7,1,0,2,0,0,0,3,16,14,5,0,0,0,1,0,0,1,1,Bad
1,7,1,0,2,0,0,0,3,14,9,4,0,0,0,2,0,1,0,0,Good
2,12,1,0,2,0,0,0,1,26,9,4,0,0,1,3,1,1,0,0,Good
1,8,0,0,2,0,0,0,3,17,11,8,1,1,1,0,0,1,0,0,Good
2,12,1,0,2,0,0,0,4,26,14,4,1,2,0,3,1,1,0,0,Good
3,10,0,0,3,0,0,1,4,23,13,9,1,3,1,0,2,1,0,0,Good
1,8,0,0,2,0,0,0,4,16,11,7,1,1,1,0,0,1,0,0,Bad
1,8,1,0,2,0,0,0,3,18,13,5,1,1,1,1,0,0,1,1,Good
1,12,1,0,2,0,0,0,3,25,13,4,1,1,1,3,0,1,0,0,Good
2,12,1,0,2,0,0,0,1,27,10,3,0,0,1,3,1,1,0,0,Good
3,9,0,0,3,0,0,1,3,21,12,8,1,3,1,0,2,1,0,0,Bad
3,9,0,0,3,0,0,1,6,20,16,10,1,3,0,0,2,1,0,0,Good
2,6,1,0,2,0,0,0,3,15,11,4,0,0,0,1,1,0,1,1,Good
3,9,0,0,3,0,0,1,4,20,15,9,1,0,0,0,2,1,0,0,Good
2,7,1,0,2,0,0,0,3,17,10,4,1,1,1,1,1,0,1,1,Good
2,9,0,0,3,0,0,1,5,20,14,9,1,3,0,0,1,1,0,0,Good
3,10,0,0,4,0,0,1,4,22,13,10,1,3,1,0,2,1,0,0,Good
2,9,0,0,3,0,0,1,5,19,13,9,2,4,1,0,1,1,0,0,Good
2,9,0,0,3,0,1,1,4,19,11,7,1,1,1,0,1,1,0,0,Bad
1,14,1,0,2,0,0,0,3,29,17,8,1,1,1,1,0,1,0,0,Bad
2,8,0,0,3,0,0,0,3,18,11,8,1,1,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,2,25,12,5,0,0,1,2,0,1,0,0,Good
1,7,0,0,2,0,0,0,3,14,13,7,0,0,0,0,0,1,0,0,Good
1,12,1,0,2,0,0,0,1,25,11,4,0,0,1,3,0,1,0,0,Bad
2,12,1,0,2,0,0,0,3,26,12,5,1,1,1,2,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,1,0,0,3,0,0,1,1,Good
2,9,0,0,3,0,0,1,4,19,16,9,1,0,0,0,1,1,0,0,Good
2,12,1,0,2,0,0,0,3,26,16,7,0,0,0,1,1,1,0,0,Good
3,9,0,0,3,0,0,1,6,20,16,10,1,3,0,0,2,1,0,0,Good
1,7,0,0,2,0,1,0,3,15,11,7,0,0,0,0,0,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,1,1,1,1,0,0,1,1,Good
1,8,1,0,3,1,0,0,1,18,8,3,1,0,1,3,0,0,1,1,Good
3,8,0,0,3,0,0,1,5,18,14,9,1,3,0,0,2,1,0,0,Good
3,10,0,0,3,0,0,1,4,23,13,9,1,3,1,0,2,1,0,0,Good
2,8,0,0,3,0,0,1,6,17,15,9,1,3,0,0,1,1,0,0,Good
2,8,0,0,2,0,0,0,3,17,10,7,1,1,1,0,1,1,0,0,Good
1,7,1,0,2,0,0,0,4,16,11,4,1,1,1,1,0,0,1,1,Good
3,10,0,0,3,0,0,1,2,22,13,9,1,0,1,0,2,1,0,0,Good
3,9,0,0,3,0,0,1,2,21,10,7,0,0,1,0,2,1,0,0,Good
2,10,0,0,3,0,0,1,6,21,16,10,2,4,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Good
2,8,0,0,3,0,0,1,6,17,15,9,1,3,0,0,1,1,0,0,Good
2,8,0,1,3,0,0,1,5,17,13,8,1,3,0,0,1,1,0,0,Good
2,7,1,0,2,0,0,0,3,15,9,4,0,0,0,2,1,1,0,0,Good
2,8,0,0,3,0,0,1,5,17,14,9,1,3,0,0,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,11,3,1,0,0,3,0,0,1,1,Good
1,12,1,0,2,0,0,0,4,25,16,7,0,0,0,1,0,1,0,0,Good
1,11,1,0,2,0,0,0,4,23,14,5,0,0,0,2,0,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,15,5,0,0,0,2,0,1,0,0,Good
2,13,1,0,2,0,0,0,1,29,13,6,0,0,1,1,1,1,0,0,Bad
1,12,1,0,2,0,0,0,3,25,15,7,0,0,0,1,0,1,0,0,Bad
3,10,0,0,3,0,0,1,6,22,15,10,2,4,1,0,2,1,0,0,Good
2,12,1,0,2,0,0,0,3,26,12,5,1,1,1,2,1,1,0,0,Good
1,12,1,0,2,0,0,0,1,26,9,3,0,0,1,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,11,4,1,1,1,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,11,4,1,1,1,3,0,1,0,0,Good
2,10,0,0,3,0,0,1,7,21,16,10,2,4,1,0,1,1,0,0,Good
3,9,0,0,3,0,0,1,3,21,12,8,1,3,1,0,2,1,0,0,Bad
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
1,12,1,0,3,1,0,0,3,25,14,6,0,0,0,1,0,1,0,0,Good
2,9,0,0,3,0,0,1,6,19,16,10,1,3,0,0,1,1,0,0,Good
1,8,1,0,2,0,0,0,3,16,9,4,1,1,1,2,0,1,0,0,Good
3,9,0,0,3,0,0,1,5,20,14,9,2,4,1,0,2,1,0,0,Good
1,8,1,0,2,0,0,0,1,18,10,4,1,0,1,3,0,0,1,1,Good
1,12,1,0,2,0,0,0,4,25,17,7,0,0,0,1,0,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,1,1,1,1,0,0,1,1,Good
1,6,1,0,2,0,0,0,3,14,13,4,0,0,0,1,0,0,1,1,Good
2,10,0,0,3,0,0,1,3,22,13,8,1,0,1,0,1,1,0,0,Bad
1,7,0,1,2,0,0,0,3,14,10,6,0,0,0,0,0,1,0,0,Good
2,6,1,0,2,0,0,0,3,15,11,4,0,0,0,1,1,0,1,1,Good
2,10,0,0,3,0,0,1,4,21,17,10,1,0,0,0,1,1,0,0,Bad
1,11,1,0,3,0,0,0,3,23,12,4,0,0,0,2,0,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,14,4,0,0,0,3,0,1,0,0,Good
1,8,0,0,2,0,0,0,3,16,12,7,1,1,1,0,0,1,0,0,Good
2,10,0,0,3,0,0,1,2,22,12,8,1,0,1,0,1,1,0,0,Good
1,8,1,0,2,0,0,0,1,18,9,4,1,0,1,3,0,0,1,1,Bad
1,7,1,0,2,0,1,0,1,17,7,2,0,0,1,1,0,0,1,1,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Good
1,7,1,0,2,0,0,0,4,16,11,4,1,1,1,1,0,0,1,1,Good
1,12,1,0,2,0,0,0,1,26,9,3,0,0,1,3,0,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Good
2,10,0,1,3,0,0,1,6,21,14,9,2,4,1,0,1,1,0,0,Good
1,13,1,0,2,0,0,0,1,28,12,4,0,0,1,3,0,1,0,0,Bad
1,13,1,0,2,0,0,0,3,27,15,6,1,1,1,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,16,7,0,0,0,1,0,1,0,0,Bad
1,7,1,0,2,0,0,0,4,16,13,4,1,0,0,3,0,0,1,1,Good
1,7,0,0,2,0,0,0,3,15,14,8,0,0,0,0,0,1,0,0,Good
2,9,0,0,3,0,0,1,5,19,14,9,2,4,1,0,1,1,0,0,Good
2,12,1,0,2,0,0,0,3,26,15,7,0,0,0,1,1,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Good
1,8,1,0,2,0,0,0,3,18,12,4,2,1,1,3,0,0,1,1,Good
3,10,0,0,3,0,0,1,4,23,13,9,1,3,1,0,2,1,0,0,Good
2,8,1,0,2,0,0,0,1,19,9,4,1,0,1,3,1,0,1,1,Good
2,12,1,0,2,0,0,0,3,26,12,4,1,1,1,3,1,1,0,0,Bad
1,7,0,0,2,0,0,0,4,14,12,7,0,0,0,0,0,1,0,0,Bad
3,10,0,0,3,0,0,1,2,22,13,9,1,0,1,0,2,1,0,0,Good
2,9,0,0,3,0,0,1,6,19,16,10,1,3,0,0,1,1,0,0,Good
2,12,1,0,3,0,0,0,3,26,12,5,1,1,1,2,1,1,0,0,Good
2,9,0,0,3,0,0,1,4,19,12,8,1,1,1,0,1,1,0,0,Good
1,7,0,0,2,0,0,0,3,14,12,7,0,0,0,0,0,1,0,0,Good
1,7,1,0,2,0,0,0,3,14,10,4,0,0,0,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,14,5,1,1,1,2,0,1,0,0,Bad
3,10,0,0,3,0,0,1,6,22,15,10,2,4,1,0,2,1,0,0,Good
3,10,0,0,3,0,0,1,6,22,16,10,2,4,1,0,2,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Bad
1,11,1,0,2,0,0,0,3,23,12,4,0,0,0,3,0,1,0,0,Good
1,6,1,0,2,0,0,0,3,16,14,5,0,0,0,1,0,0,1,1,Good
3,9,0,0,3,0,0,1,6,20,17,10,1,3,0,0,2,1,0,0,Good
2,7,0,0,2,0,0,0,3,15,11,7,0,0,0,0,1,1,0,0,Good
1,7,0,0,2,0,0,0,2,15,9,6,0,0,0,0,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,14,7,1,1,0,1,0,1,0,0,Good
3,10,0,0,3,0,0,1,4,23,13,9,1,3,1,0,2,1,0,0,Good
1,12,1,0,2,0,0,0,2,26,11,4,0,0,1,2,0,1,0,0,Good
2,9,0,0,3,0,0,1,5,19,13,9,2,4,1,0,1,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
1,8,1,0,3,0,0,0,1,17,5,2,0,0,1,2,0,1,0,0,Good
1,7,1,0,2,0,0,0,1,19,11,4,0,0,1,1,0,0,1,1,Bad
1,8,1,0,2,0,0,0,3,18,14,5,1,0,0,3,0,0,1,1,Good
1,8,0,0,2,0,0,0,3,16,12,7,1,1,1,0,0,1,0,0,Bad
2,7,0,0,2,0,0,0,3,16,12,8,0,0,0,0,1,1,0,0,Bad
2,8,0,0,2,0,0,0,3,18,12,8,1,1,1,0,1,1,0,0,Good
1,7,1,0,2,0,0,0,3,16,12,4,1,1,1,1,0,0,1,1,Bad
2,8,0,0,3,0,1,1,5,17,13,8,1,3,0,0,1,1,0,0,Bad
1,13,1,0,2,0,0,0,3,27,16,7,1,1,1,1,0,1,0,0,Good
2,9,0,0,3,0,0,1,6,19,16,10,1,3,0,0,1,1,0,0,Good
1,7,1,0,2,0,1,0,3,16,9,3,1,1,1,1,0,0,1,1,Good
1,8,0,0,2,0,0,0,1,17,8,6,0,0,1,0,0,1,0,0,Good
3,8,0,0,3,0,0,1,5,18,15,9,1,3,0,0,2,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,16,7,0,0,0,1,0,1,0,0,Good
1,7,1,1,2,0,0,0,3,16,9,3,1,1,1,1,0,0,1,1,Good
1,6,1,0,2,0,0,0,3,14,13,4,0,0,0,1,0,0,1,1,Good
1,11,1,0,2,0,0,0,3,23,14,4,1,4,0,3,0,1,0,0,Good
1,8,0,0,2,0,0,0,2,16,9,7,0,0,1,0,0,1,0,0,Good
2,8,1,0,2,0,0,0,1,17,6,4,0,0,1,2,1,1,0,0,Good
1,8,0,0,2,0,0,0,3,16,11,7,1,1,1,0,0,1,0,0,Bad
1,11,1,0,2,0,0,0,3,23,15,5,1,4,0,2,0,1,0,0,Bad
2,8,1,0,2,0,0,0,3,17,9,4,1,1,1,2,1,1,0,0,Good
1,8,1,0,2,0,0,0,1,19,9,3,1,0,1,3,0,0,1,1,Bad
2,7,0,0,2,0,0,0,3,16,12,8,0,0,0,0,1,1,0,0,Good
2,7,1,0,2,0,0,0,3,15,10,4,0,0,0,2,1,1,0,0,Good
2,8,1,0,2,0,0,0,3,19,11,4,2,1,1,3,1,0,1,1,Good
3,9,0,0,4,0,0,1,2,20,10,8,0,0,1,0,2,1,0,0,Bad
1,12,1,0,2,0,0,0,4,25,16,7,1,1,0,1,0,1,0,0,Good
1,8,1,0,2,0,0,0,3,18,12,4,2,1,1,3,0,0,1,1,Good
2,9,0,0,3,0,1,1,4,19,14,8,1,0,0,0,1,1,0,0,Good
1,8,1,0,2,0,0,0,4,16,9,4,1,1,1,2,0,1,0,0,Good
1,8,1,0,2,0,0,0,2,18,10,4,1,0,1,3,0,0,1,1,Bad
1,8,1,0,2,0,0,0,1,19,8,2,1,0,1,3,0,0,1,1,Bad
1,12,1,0,2,0,0,0,1,25,10,5,0,0,1,2,0,1,0,0,Bad
1,7,1,0,2,0,0,0,3,16,13,4,1,0,0,3,0,0,1,1,Good
2,12,1,0,3,0,0,0,3,26,11,4,1,1,1,3,1,1,0,0,Good
3,10,0,0,3,0,0,1,2,23,13,8,1,0,1,0,2,1,0,0,Bad
2,8,0,0,2,0,0,0,1,19,11,7,0,0,1,0,1,1,0,0,Bad
1,7,1,0,2,0,0,0,3,16,10,4,1,1,1,1,0,0,1,1,Bad
1,8,1,0,2,0,0,0,3,18,11,4,2,1,1,3,0,0,1,1,Good
1,7,1,0,2,0,0,0,4,16,11,4,1,1,1,1,0,0,1,1,Good
2,8,1,0,2,0,0,0,3,19,12,4,2,1,1,3,1,0,1,1,Good
1,6,1,1,2,0,0,0,3,14,10,3,0,0,0,1,0,0,1,1,Good
1,7,0,0,2,0,0,0,3,14,11,7,0,0,0,0,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,16,7,0,0,0,1,0,1,0,0,Good
2,9,0,0,3,0,0,1,4,19,14,8,1,1,1,0,1,1,0,0,Good
1,8,0,0,2,0,0,0,1,18,9,7,0,0,1,0,0,1,0,0,Good
1,8,1,0,2,0,0,0,3,18,13,4,2,1,1,3,0,0,1,1,Good
1,11,1,0,2,0,0,0,3,23,15,5,0,0,0,2,0,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
2,10,0,0,3,0,0,1,5,21,16,10,2,4,1,0,1,1,0,0,Good
1,11,1,0,2,0,0,0,4,23,14,5,0,0,0,2,0,1,0,0,Bad
1,8,1,0,2,0,0,0,2,19,10,3,1,0,1,3,0,0,1,1,Good
2,7,1,0,2,0,0,0,3,17,13,4,1,0,0,3,1,0,1,1,Good
1,6,1,0,2,0,0,0,3,14,11,4,0,0,0,1,0,0,1,1,Good
1,8,1,0,2,0,1,0,3,16,7,3,1,1,1,2,0,1,0,0,Good
3,9,0,0,3,0,0,1,6,20,16,9,2,5,0,0,2,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,14,4,1,4,0,3,0,1,0,0,Good
1,12,1,0,2,0,1,0,3,25,10,3,1,1,1,3,0,1,0,0,Good
1,7,1,0,2,0,0,0,4,14,11,4,0,0,0,2,0,1,0,0,Good
1,7,1,0,2,0,1,0,3,14,8,3,0,0,0,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,11,4,1,1,1,3,0,1,0,0,Good
2,8,0,0,3,0,0,1,6,17,15,9,1,3,0,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,2,26,10,3,0,0,1,3,0,1,0,0,Good
2,12,1,0,2,0,0,0,3,26,14,5,1,1,1,2,1,1,0,0,Good
2,9,0,1,3,0,0,1,3,20,10,7,1,3,1,0,1,1,0,0,Good
2,10,0,0,3,0,0,1,4,22,13,9,1,3,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,4,25,13,5,1,1,1,2,0,1,0,0,Bad
1,7,1,0,2,0,0,0,4,16,14,4,1,0,0,3,0,0,1,1,Good
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
1,7,1,0,2,0,0,0,1,16,8,4,0,0,1,1,0,0,1,1,Good
2,12,1,0,3,0,0,0,1,27,9,3,0,0,1,3,1,1,0,0,Good
1,8,1,0,2,0,0,0,3,18,11,4,2,1,1,3,0,0,1,1,Good
1,11,1,0,2,0,0,0,4,23,14,5,0,0,0,2,0,1,0,0,Good
3,9,0,0,3,0,0,1,5,20,14,9,2,4,1,0,2,1,0,0,Good
2,6,1,0,2,0,0,0,3,15,11,4,0,0,0,1,1,0,1,1,Good
1,8,0,0,2,0,1,0,1,17,7,5,0,0,1,0,0,1,0,0,Bad
2,9,0,0,3,0,1,1,5,19,12,8,2,4,1,0,1,1,0,0,Good
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
2,10,0,0,3,0,0,1,2,22,12,8,1,0,1,0,1,1,0,0,Good
3,8,0,0,3,0,0,1,4,18,13,8,0,0,0,0,2,1,0,0,Good
2,7,1,0,2,0,0,0,1,18,8,3,0,0,1,1,1,0,1,1,Good
1,11,1,0,2,0,0,0,3,23,14,5,0,0,0,2,0,1,0,0,Good
1,13,1,0,2,0,0,0,3,27,18,8,0,0,0,1,0,1,0,0,Good
1,12,1,0,2,0,0,0,2,26,10,3,0,0,1,3,0,1,0,0,Good
2,9,0,0,3,0,0,1,7,19,17,10,1,3,0,0,1,1,0,0,Good
1,7,0,0,2,0,0,0,3,15,13,8,0,0,0,0,0,1,0,0,Good
1,11,1,0,2,0,0,0,2,24,10,3,0,0,0,3,0,1,0,0,Good
1,7,0,0,2,0,0,0,3,15,12,8,0,0,0,0,0,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,12,5,1,1,1,2,0,1,0,0,Good
1,8,0,0,2,0,0,0,1,17,8,6,0,0,1,0,0,1,0,0,Good
2,8,0,0,3,0,0,1,3,18,11,7,0,0,0,0,1,1,0,0,Good
2,11,1,0,3,0,0,0,3,24,13,5,0,0,0,2,1,1,0,0,Good
2,10,0,0,3,0,0,1,7,21,16,10,2,4,1,0,1,1,0,0,Good
2,8,0,0,3,0,0,1,4,17,13,8,0,0,0,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,12,5,1,1,1,2,0,1,0,0,Bad
1,12,1,0,2,0,0,0,4,25,12,4,1,1,1,3,0,1,0,0,Good
3,9,0,0,3,0,0,1,5,20,14,9,2,4,1,0,2,1,0,0,Good
2,9,0,0,3,0,0,1,5,19,13,8,1,1,1,0,1,1,0,0,Good
1,12,1,0,2,0,0,0,3,25,13,4,1,1,1,3,0,1,0,0,Good
1,13,1,0,2,0,0,0,3,27,15,7,1,1,1,1,0,1,0,0,Good
2,8,0,0,3,0,0,1,6,17,15,9,1,3,0,0,1,1,0,0,Good
1,6,1,0,2,0,0,0,3,14,11,4,0,0,0,1,0,0,1,1,Good
1,12,1,0,2,0,0,0,1,25,10,5,0,0,1,2,0,1,0,0,Good
1,8,1,0,3,1,0,0,3,16,7,3,1,1,1,2,0,1,0,0,Good
1,12,1,0,2,0,0,0,1,25,10,4,0,0,1,3,0,1,0,0,Good
2,8,0,0,3,0,0,1,4,17,13,8,0,0,0,0,1,1,0,0,Bad
1,11,1,0,2,0,0,0,3,23,13,5,0,0,0,2,0,1,0,0,Good
1,11,1,0,2,0,0,0,4,23,12,4,1,1,0,3,0,1,0,0,Good
1,7,1,0,2,0,0,0,4,16,11,4,1,1,1,1,0,0,1,1,Bad
1,8,1,1,2,0,0,0,3,18,10,3,2,1,1,3,0,0,1,1,Good
